#   t       A            B            C            D
0.336000 2.8212073926 0.7309708698 0.0000000000 0.0000000000
0.337000 2.8219383634 0.7323398435 0.0000000000 0.0000000000
0.338000 2.8226707033 0.7337038833 0.0000000000 0.0000000000
0.339000 2.8234044072 0.7350629977 0.0000000000 0.0000000000
0.340000 2.8241394702 0.7364171955 0.0000000000 0.0000000000
0.341000 2.8248758873 0.7377664852 0.0000000000 0.0000000000
0.342000 2.8256136538 0.7391108758 0.0000000000 0.0000000000
0.343000 2.8263527647 0.7404503762 0.0000000000 0.0000000000
0.344000 2.8270932151 0.7417849951 0.0000000000 0.0000000000
0.345000 2.8278350001 0.7431147418 0.0000000000 0.0000000000
0.346000 2.8285781148 0.7444396251 0.0000000000 0.0000000000
0.347000 2.8293225544 0.7457596542 0.0000000000 0.0000000000
0.348000 2.8300683141 0.7470748384 0.0000000000 0.0000000000
0.349000 2.8308153889 0.7483851868 0.0000000000 0.0000000000
0.350000 2.8315637741 0.7496907089 0.0000000000 0.0000000000
0.351000 2.8323134648 0.7509914138 0.0000000000 0.0000000000
0.352000 2.8330644563 0.7522873111 0.0000000000 0.0000000000
0.353000 2.8338167436 0.7535784102 0.0000000000 0.0000000000
0.354000 2.8345703220 0.7548647208 0.0000000000 0.0000000000
0.355000 2.8353251867 0.7561462523 0.0000000000 0.0000000000
0.356000 2.8360813329 0.7574230144 0.0000000000 0.0000000000
0.357000 2.8368387560 0.7586950168 0.0000000000 0.0000000000
0.358000 2.8375974510 0.7599622694 0.0000000000 0.0000000000
0.359000 2.8383574132 0.7612247818 0.0000000000 0.0000000000
0.360000 2.8391186380 0.7624825641 0.0000000000 0.0000000000
0.361000 2.8398811206 0.7637356260 0.0000000000 0.0000000000
0.362000 2.8406448562 0.7649839775 0.0000000000 0.0000000000
0.363000 2.8414098402 0.7662276287 0.0000000000 0.0000000000
0.364000 2.8421760678 0.7674665896 0.0000000000 0.0000000000
0.365000 2.8429435344 0.7687008704 0.0000000000 0.0000000000
0.366000 2.8437122353 0.7699304812 0.0000000000 0.0000000000
0.367000 2.8444821658 0.7711554321 0.0000000000 0.0000000000
0.368000 2.8452533212 0.7723757336 0.0000000000 0.0000000000
0.369000 2.8460256969 0.7735913958 0.0000000000 0.0000000000
0.370000 2.8467992883 0.7748024291 0.0000000000 0.0000000000
0.371000 2.8475740908 0.7760088439 0.0000000000 0.0000000000
0.372000 2.8483500996 0.7772106506 0.0000000000 0.0000000000
0.373000 2.8491273102 0.7784078597 0.0000000000 0.0000000000
0.374000 2.8499057181 0.7796004817 0.0000000000 0.0000000000
0.375000 2.8506853186 0.7807885271 0.0000000000 0.0000000000
0.376000 2.8514661071 0.7819720067 0.0000000000 0.0000000000
0.377000 2.8522480791 0.7831509309 0.0000000000 0.0000000000
0.378000 2.8530312301 0.7843253105 0.0000000000 0.0000000000
0.379000 2.8538155554 0.7854951561 0.0000000000 0.0000000000
0.380000 2.8546010505 0.7866604786 0.0000000000 0.0000000000
0.381000 2.8553877110 0.7878212887 0.0000000000 0.0000000000
0.382000 2.8561755323 0.7889775973 0.0000000000 0.0000000000
0.383000 2.8569645099 0.7901294151 0.0000000000 0.0000000000
0.384000 2.8577546393 0.7912767532 0.0000000000 0.0000000000
0.385000 2.8585459161 0.7924196223 0.0000000000 0.0000000000
